react_id	react_flux	Complex_id	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	ec
rxn19356	NA	R00100 NADH:ferricytochrome-b5 oxidoreductase	rxn19356	"cpd00004[c0],cpd27029[c0],cpd00003[c0],cpd27031[c0]"	"NADH[c0],FERRICYTOCHROME-B5[c0],NAD[c0],FERROCYTOCHROME-B5[c0]"	"-1,-2,1,2"	"1,1,1,1"	rxn19356	NADH-cytochrome b5 reductase	TRUE	-1000	1000	1.6.2.2
rxn21477	NA	R00100 NADH:ferricytochrome-b5 oxidoreductase	rxn21477	"cpd00004[c0],cpd27065[c0],cpd00003[c0],cpd27066[c0]"	"NADH[c0],Ferrihemoglobins[c0],NAD[c0],Ferrohemoglobins[c0]"	"-1,-2,1,2"	"1,1,1,1"	rxn21477	RXN-11195.c	TRUE	-1000	1000	1.6.2.2
rxn33695	NA	R00100 NADH:ferricytochrome-b5 oxidoreductase	rxn33695	"cpd00004[c0],cpd11795[c0],cpd00003[c0],cpd11797[c0],cpd00067[c0]"	"NADH[c0],Ferricytochrome b5[c0],NAD[c0],Ferrocytochrome b5[c0],H+[c0]"	"-1,-2,1,2,1"	"1,1,1,1,1"	rxn33695	Cytochrome-b5 reductase	FALSE	0	1000	1.6.2.2
rxn15020	NA	R00198 (R)-Lactate:ferricytochrome-c-553 2-oxidoreductase	rxn15020	"cpd00221[c0],cpd19010[c0],cpd00020[c0],cpd19011[c0]"	"D-Lactate[c0],Ferricytochrome c-553[c0],Pyruvate[c0],Ferrocytochrome c-553[c0]"	"-1,-2,1,2"	"1,1,1,1"	rxn15020	(R)-Lactate:ferricytochrome-c-553 2-oxidoreductase	TRUE	-1000	1000	1.1.2.5
rxn16894	NA	R00198 (R)-Lactate:ferricytochrome-c-553 2-oxidoreductase	rxn16894	"cpd00221[c0],cpd27756[c0],cpd00020[c0],cpd28081[c0]"	"D-Lactate[c0],Oxidized-cytochromes-c553[c0],Pyruvate[c0],Reduced-cytochromes-c553[c0]"	"-1,-2,1,2"	"1,1,1,1"	rxn16894	D-lactate dehydrogenase (cytochrome c-553)	TRUE	-1000	1000	1.1.2.5
rxn05801	NA	R00294 nitrous-oxide:ferricytochrome-c oxidoreductase	rxn05801	"cpd00418[c0],cpd11610[c0],cpd00001[c0],cpd00659[c0],cpd11609[c0]"	"NO[c0],AH2[c0],H2O[c0],Nitrous oxide[c0],A[c0]"	"-2,-1,1,1,1"	"1,1,1,1,1"	rxn05801	nitrous-oxide:ferricytochrome-c oxidoreductase	TRUE	-1000	1000	1.7.2.5
rxn20282	NA	R00294 nitrous-oxide:ferricytochrome-c oxidoreductase	rxn20282	"cpd00001[c0],cpd00659[c0],cpd26784[c0],cpd00067[c0],cpd00418[c0],cpd26785[c0]"	"H2O[c0],Nitrous oxide[c0],Cytochromes-C-Oxidized[c0],H+[c0],NO[c0],Cytochromes-C-Reduced[c0]"	"-1,-1,-2,2,2,2"	"1,1,1,1,1,1"	rxn20282	nitrogen oxide reductase	TRUE	-1000	1000	1.7.2.5
rxn90094	NA	R00294 nitrous-oxide:ferricytochrome-c oxidoreductase	rxn90094	"cpd00001[c0],cpd00659[c0],cpd00109[c0],cpd00067[e0],cpd00418[c0],cpd00110[c0]"	"H2O[c0],Nitrous oxide[c0],Cytochrome c3+[c0],H+[e0],NO[c0],Cytochrome c2+[c0]"	"-1,-1,-2,2,2,2"	"1,1,1,2,1,1"	rxn90094	nitric oxide reductase (cytochrome c)	TRUE	-1000	1000	1.7.2.5
rxn00267	NA	R00364 Glycine:ferricytochrome-c oxidoreductase (deaminating)	rxn00267	"cpd00001[c0],cpd00033[c0],cpd00109[c0],cpd00013[c0],cpd00040[c0],cpd00067[c0],cpd00110[c0]"	"H2O[c0],Glycine[c0],Cytochrome c3+[c0],NH3[c0],Glyoxalate[c0],H+[c0],Cytochrome c2+[c0]"	"-1,-1,-2,1,1,2,2"	"1,1,1,1,1,1,1"	rxn00267	Glycine:ferricytochrome-c oxidoreductase (deaminating)	FALSE	0	1000	1.4.2.1
rxn19856	NA	R00364 Glycine:ferricytochrome-c oxidoreductase (deaminating)	rxn19856	"cpd00001[c0],cpd00033[c0],cpd26784[c0],cpd00013[c0],cpd00040[c0],cpd00067[c0],cpd26785[c0]"	"H2O[c0],Glycine[c0],Cytochromes-C-Oxidized[c0],NH3[c0],Glyoxalate[c0],H+[c0],Cytochromes-C-Reduced[c0]"	"-1,-1,-2,1,1,2,2"	"1,1,1,1,1,1,1"	rxn19856	glycine dehydrogenase (cytochrome)	FALSE	0	1000	1.4.2.1
rxn00378	0	R00528 Sulfite:ferricytochrome-c oxidoreductase	rxn00378	"cpd00001[c0],cpd00081[c0],cpd00109[c0],cpd00048[c0],cpd00067[c0],cpd00110[c0]"	"H2O[c0],Sulfite[c0],Cytochrome c3+[c0],Sulfate[c0],H+[c0],Cytochrome c2+[c0]"	"-1,-1,-2,1,3,2"	"1,1,1,1,1,1"	rxn00378	Sulfite:ferricytochrome-c oxidoreductase	FALSE	0	1000	1.8.2.1
rxn27263	NA	R00528 Sulfite:ferricytochrome-c oxidoreductase	rxn27263	"cpd00001[c0],cpd00081[c0],cpd26784[c0],cpd00048[c0],cpd00067[c0],cpd26785[c0]"	"H2O[c0],Sulfite[c0],Cytochromes-C-Oxidized[c0],Sulfate[c0],H+[c0],Cytochromes-C-Reduced[c0]"	"-1,-1,-2,1,3,2"	"1,1,1,1,1,1"	rxn27263	sulfite oxidase	FALSE	0	1000	1.8.2.1
rxn27264	NA	R00528 Sulfite:ferricytochrome-c oxidoreductase	rxn27264	"cpd00001[c0],cpd00081[c0],cpd26784[c0],cpd00048[c0],cpd00067[c0],cpd26785[c0]"	"H2O[c0],Sulfite[c0],Cytochromes-C-Oxidized[c0],Sulfate[c0],H+[c0],Cytochromes-C-Reduced[c0]"	"-1,-1,-2,1,3,2"	"1,1,1,1,1,1"	rxn27264	sulfite oxidase	FALSE	0	1000	1.8.2.1
rxn39092	NA	R00528 Sulfite:ferricytochrome-c oxidoreductase	rxn39092	"cpd00001[c0],cpd00081[c0],cpd00109[e0],cpd00048[c0],cpd00067[c0],cpd00110[e0]"	"H2O[c0],Sulfite[c0],Cytochrome c3+[e0],Sulfate[c0],H+[c0],Cytochrome c2+[e0]"	"-1,-1,-2,1,3,2"	"1,1,2,1,1,2"	rxn39092	Sulfite dehydrogenase	FALSE	0	1000	1.8.2.1
rxn00443	0	"R00640 L-Galactono-1,4-lactone:ferricytochrome-c oxidoreductase"	rxn00443	"cpd00109[c0],cpd00820[c0],cpd00059[c0],cpd00067[c0],cpd00110[c0]"	"Cytochrome c3+[c0],L-Galactono-1,4-lactone[c0],L-Ascorbate[c0],H+[c0],Cytochrome c2+[c0]"	"-2,-1,1,3,2"	"1,1,1,1,1"	rxn00443	"L-Galactono-1,4-lactone:ferricytochrome-c oxidoreductase"	FALSE	0	1000	1.3.2.3
rxn07494	0	"R00640 L-Galactono-1,4-lactone:ferricytochrome-c oxidoreductase"	rxn07494	"cpd00059[c0],cpd00109[c0],cpd00067[c0],cpd00110[c0],cpd00335[c0]"	"L-Ascorbate[c0],Cytochrome c3+[c0],H+[c0],Cytochrome c2+[c0],Dehydroascorbate[c0]"	"-1,-2,2,2,1"	"1,1,1,1,1"	rxn07494	R07679	FALSE	0	1000	1.3.2.3
rxn19746	NA	"R00640 L-Galactono-1,4-lactone:ferricytochrome-c oxidoreductase"	rxn19746	"cpd00820[c0],cpd26784[c0],cpd00059[c0],cpd00067[c0],cpd26785[c0]"	"L-Galactono-1,4-lactone[c0],Cytochromes-C-Oxidized[c0],L-Ascorbate[c0],H+[c0],Cytochromes-C-Reduced[c0]"	"-1,-2,1,3,2"	"1,1,1,1,1"	rxn19746	L-galactonolactone dehydrogenase	TRUE	-1000	1000	1.3.2.3
rxn23448	NA	"R00640 L-Galactono-1,4-lactone:ferricytochrome-c oxidoreductase"	rxn23448	"cpd00820[c0],cpd26784[c0],cpd00067[c0],cpd00335[c0],cpd26785[c0]"	"L-Galactono-1,4-lactone[c0],Cytochromes-C-Oxidized[c0],H+[c0],Dehydroascorbate[c0],Cytochromes-C-Reduced[c0]"	"-1,-4,5,1,4"	"1,1,1,1,1"	rxn23448	L-galactonolactone dehydrogenase	FALSE	0	1000	1.3.2.3
rxn32129	NA	"R00640 L-Galactono-1,4-lactone:ferricytochrome-c oxidoreductase"	rxn32129	"cpd00820[c0],cpd26784[c0],cpd00059[c0],cpd00067[c0],cpd00110[c0]"	"L-Galactono-1,4-lactone[c0],Cytochromes-C-Oxidized[c0],L-Ascorbate[c0],H+[c0],Cytochrome c2+[c0]"	"-1,-2,1,2,2"	"1,1,1,1,1"	rxn32129	Galactonolactone dehydrogenase	TRUE	-1000	1000	1.3.2.3
rxn33348	NA	"R00640 L-Galactono-1,4-lactone:ferricytochrome-c oxidoreductase"	rxn33348	"cpd00059[c0],cpd26784[c0],cpd00067[c0],cpd00110[c0],cpd00335[c0]"	"L-Ascorbate[c0],Cytochromes-C-Oxidized[c0],H+[c0],Cytochrome c2+[c0],Dehydroascorbate[c0]"	"-1,-2,2,2,1"	"1,1,1,1,1"	rxn33348	-	TRUE	-1000	1000	1.3.2.3
rxn14207	NA	R01146 methanol:ferricytochrome-c oxidoreductase	rxn14207	"cpd00109[c0],cpd00116[c0],cpd00055[c0],cpd00067[c0],cpd00110[c0]"	"Cytochrome c3+[c0],Methanol[c0],Formaldehyde[c0],H+[c0],Cytochrome c2+[c0]"	"-2,-1,1,2,2"	"1,1,1,1,1"	rxn14207	methanol:ferricytochrome-c oxidoreductase	FALSE	0	1000	1.1.2.7
rxn15989	NA	R01146 methanol:ferricytochrome-c oxidoreductase	rxn15989	"cpd00363[c0],cpd19499[c0],cpd00071[c0],cpd19500[c0]"	"Ethanol[c0],Cytochrome cL[c0],Acetaldehyde[c0],Reduced cytochrome cL[c0]"	"-1,-2,1,2"	"1,1,1,1"	rxn15989	ethanol:cytochrome c oxidoreductase	TRUE	-1000	1000	1.1.2.7
rxn15990	NA	R01146 methanol:ferricytochrome-c oxidoreductase	rxn15990	"cpd04133[c0],cpd19499[c0],cpd04134[c0],cpd19500[c0]"	"2-Chloroethanol[c0],Cytochrome cL[c0],2-Chloroethanal[c0],Reduced cytochrome cL[c0]"	"-1,-2,1,2"	"1,1,1,1"	rxn15990	2-chloroethanol:cytochrome c oxidoreductase	TRUE	-1000	1000	1.1.2.7
rxn21641	NA	R01146 methanol:ferricytochrome-c oxidoreductase	rxn21641	"cpd26790[c0],cpd27914[c0],cpd22319[c0],cpd26791[c0]"	"Cytochromes-CL-Ox[c0],Primary-Alcohols[c0],Aldehydes[c0],Cytochromes-CL-Red[c0]"	"-2,-1,1,2"	"1,1,1,1"	rxn21641	methanol dehydrogenase (cytochrome c)	TRUE	-1000	1000	1.1.2.7
rxn23811	NA	R01146 methanol:ferricytochrome-c oxidoreductase	rxn23811	"cpd00116[c0],cpd26790[c0],cpd00055[c0],cpd00067[c0],cpd26791[c0]"	"Methanol[c0],Cytochromes-CL-Ox[c0],Formaldehyde[c0],H+[c0],Cytochromes-CL-Red[c0]"	"-1,-2,1,2,2"	"1,1,1,1,1"	rxn23811	methanol dehydrogenase (cytochrome c)	TRUE	-1000	1000	1.1.2.7
rxn05930	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn05930	"cpd00007[c0],cpd00067[c0],cpd00112[c0],cpd11797[c0],cpd00001[c0],cpd02319[c0],cpd11795[c0]"	"O2[c0],H+[c0],CMP-N-acetylneuraminate[c0],Ferrocytochrome b5[c0],H2O[c0],CMP-NeuNGc[c0],Ferricytochrome b5[c0]"	"-1,-2,-1,-2,1,1,2"	"1,1,1,1,1,1,1"	rxn05930	"CMP-N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	FALSE	0	1000	1.14.18.2
rxn06047	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn06047	"cpd00007[c0],cpd00067[c0],cpd00232[c0],cpd11797[c0],cpd00001[c0],cpd02155[c0],cpd11795[c0]"	"O2[c0],H+[c0],Neu5Ac[c0],Ferrocytochrome b5[c0],H2O[c0],NeuNGc[c0],Ferricytochrome b5[c0]"	"-1,-2,-1,-2,1,1,2"	"1,1,1,1,1,1,1"	rxn06047	"N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	FALSE	0	1000	1.14.18.2
rxn15252	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn15252	"cpd00007[c0],cpd00067[c0],cpd11797[c0],cpd21148[c0],cpd00001[c0],cpd02155[c0],cpd11795[c0]"	"O2[c0],H+[c0],Ferrocytochrome b5[c0],N-Acetyl-alpha-neuraminate[c0],H2O[c0],NeuNGc[c0],Ferricytochrome b5[c0]"	"-1,-2,-2,-1,1,1,2"	"1,1,1,1,1,1,1"	rxn15252	"N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	FALSE	0	1000	1.14.18.2
rxn15253	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn15253	"cpd00007[c0],cpd00067[c0],cpd11797[c0],cpd21149[c0],cpd00001[c0],cpd02155[c0],cpd11795[c0]"	"O2[c0],H+[c0],Ferrocytochrome b5[c0],N-Acetyl-beta-neuraminate[c0],H2O[c0],NeuNGc[c0],Ferricytochrome b5[c0]"	"-1,-2,-2,-1,1,1,2"	"1,1,1,1,1,1,1"	rxn15253	"N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	FALSE	0	1000	1.14.18.2
rxn17082	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn17082	"cpd00007[c0],cpd00067[c0],cpd00112[c0],cpd27640[c0],cpd00001[c0],cpd02319[c0],cpd27638[c0]"	"O2[c0],H+[c0],CMP-N-acetylneuraminate[c0],NADH-P-OR-NOP[c0],H2O[c0],CMP-NeuNGc[c0],NAD-P-OR-NOP[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn17082	CMP-N-acetylneuraminate hydroxylase	FALSE	0	1000	1.14.18.2
rxn17117	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn17117	"cpd00007[c0],cpd00067[c0],cpd00112[c0],cpd27031[c0],cpd00001[c0],cpd02319[c0],cpd27029[c0]"	"O2[c0],H+[c0],CMP-N-acetylneuraminate[c0],FERROCYTOCHROME-B5[c0],H2O[c0],CMP-NeuNGc[c0],FERRICYTOCHROME-B5[c0]"	"-1,-2,-1,-2,1,1,2"	"1,1,1,1,1,1,1"	rxn17117	CMP-Neu5Ac hydroxylase	FALSE	0	1000	1.14.18.2
rxn20229	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn20229	"cpd00007[c0],cpd26978[c0],cpd27569[c0],cpd00001[c0],cpd02155[c0],cpd22290[c0]"	"O2[c0],Donor-H2[c0],N-ACETYLNEURAMINATE[c0],H2O[c0],NeuNGc[c0],Acceptor[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn20229	N-Acetylneuraminate monooxygenase	TRUE	-1000	1000	1.14.18.2
rxn35619	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn35619	"cpd00005[c0],cpd00007[c0],cpd00067[c0],cpd00112[c0],cpd00001[c0],cpd00006[c0],cpd02319[c0]"	"NADPH[c0],O2[c0],H+[c0],CMP-N-acetylneuraminate[c0],H2O[c0],NADP[c0],CMP-NeuNGc[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn35619	CMP-N-acetylneuraminate hydroxylase	FALSE	0	1000	1.14.18.2
rxn35620	NA	"R01803 N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)"	rxn35620	"cpd00004[c0],cpd00007[c0],cpd00067[c0],cpd00112[c0],cpd00001[c0],cpd00003[c0],cpd02319[c0]"	"NADH[c0],O2[c0],H+[c0],CMP-N-acetylneuraminate[c0],H2O[c0],NAD[c0],CMP-NeuNGc[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn35620	CMP-N-acetylneuraminate hydroxylase	FALSE	0	1000	1.14.18.2
rxn00626	NA	R01892 Ribitol:ferricytochrome-c 2-oxidoreductase	rxn00626	"cpd00109[c0],cpd00314[c0],cpd00067[c0],cpd00082[c0],cpd00110[c0]"	"Cytochrome c3+[c0],D-Mannitol[c0],H+[c0],D-Fructose[c0],Cytochrome c2+[c0]"	"-2,-1,2,1,2"	"1,1,1,1,1"	rxn00626	D-Mannitol:ferricytochrome-c 2-oxidoreductase	FALSE	0	1000	1.1.2.2
rxn01382	NA	R01892 Ribitol:ferricytochrome-c 2-oxidoreductase	rxn01382	"cpd00109[c0],cpd00366[c0],cpd00067[c0],cpd00110[c0],cpd00258[c0]"	"Cytochrome c3+[c0],Ribitol[c0],H+[c0],Cytochrome c2+[c0],D-Ribulose[c0]"	"-2,-1,2,2,1"	"1,1,1,1,1"	rxn01382	Ribitol:ferricytochrome-c 2-oxidoreductase	FALSE	0	1000	1.1.2.2
rxn15275	NA	R01892 Ribitol:ferricytochrome-c 2-oxidoreductase	rxn15275	"cpd00109[c0],cpd00366[c0],cpd00067[c0],cpd00110[c0],cpd05268[c0]"	"Cytochrome c3+[c0],Ribitol[c0],H+[c0],Cytochrome c2+[c0],alpha-D-Ribulose[c0]"	"-2,-1,2,2,1"	"1,1,1,1,1"	rxn15275	Ribitol:ferricytochrome-c 2-oxidoreductase	FALSE	0	1000	1.1.2.2
rxn20175	NA	R01892 Ribitol:ferricytochrome-c 2-oxidoreductase	rxn20175	"cpd00314[c0],cpd26784[c0],cpd00067[c0],cpd26785[c0],cpd27040[c0]"	"D-Mannitol[c0],Cytochromes-C-Oxidized[c0],H+[c0],Cytochromes-C-Reduced[c0],FRU[c0]"	"-1,-1,2,1,1"	"1,1,1,1,1"	rxn20175	D-mannitol:ferricytochrome-c 2-oxidoreductase	FALSE	0	1000	1.1.2.2
rxn06171	NA	R02480 Cytochrome c apocytochrome-c-lyase 4.4.1.17	rxn06171	"cpd00410[c0],cpd00028[c0],cpd12052[c0]"	"Cytochrome c[c0],Heme[c0],Apocytochrome c[c0]"	"-1,1,1"	"1,1,1"	rxn06171	Cytochrome c apocytochrome-c-lyase	FALSE	0	1000	4.4.1.17
rxn19899	NA	R02480 Cytochrome c apocytochrome-c-lyase 4.4.1.17	rxn19899	"cpd26794[c0],cpd00028[c0],cpd22383[c0]"	"Cytochromes-c[c0],Heme[c0],Apocytochromes-c[c0]"	"-1,1,1"	"1,1,1"	rxn19899	holocytochrome-c synthase	TRUE	-1000	1000	4.4.1.17
rxn06246	NA	R02804 nitrogen:ferricytochrome-c oxidoreductase (N2O-forming)	rxn06246	"cpd00001[c0],cpd00528[c0],cpd11609[c0],cpd00659[c0],cpd11610[c0]"	"H2O[c0],N2[c0],A[c0],Nitrous oxide[c0],AH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn06246	nitrogen:ferricytochrome-c oxidoreductase (N2O-forming)	TRUE	-1000	0	1.7.2.4
rxn22446	NA	R02804 nitrogen:ferricytochrome-c oxidoreductase (N2O-forming)	rxn22446	"cpd00001[c0],cpd00528[c0],cpd26784[c0],cpd00067[c0],cpd00659[c0],cpd26785[c0]"	"H2O[c0],N2[c0],Cytochromes-C-Oxidized[c0],H+[c0],Nitrous oxide[c0],Cytochromes-C-Reduced[c0]"	"-1,-1,-2,2,1,2"	"1,1,1,1,1,1"	rxn22446	nitrous-oxide reductase	TRUE	-1000	0	1.7.2.4
rxn90095	NA	R02804 nitrogen:ferricytochrome-c oxidoreductase (N2O-forming)	rxn90095	"cpd00001[c0],cpd00528[c0],cpd00109[c0],cpd00067[e0],cpd00659[c0],cpd00110[c0]"	"H2O[c0],N2[c0],Cytochrome c3+[c0],H+[e0],Nitrous oxide[c0],Cytochrome c2+[c0]"	"-1,-1,-2,2,1,2"	"1,1,1,2,1,1"	rxn90095	nitrous-oxide reductase	TRUE	-1000	0	1.7.2.4
rxn02254	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn02254	"cpd00047[c0],cpd00733[c0],cpd00011[c0],cpd00067[c0],cpd00734[c0]"	"Formate[c0],Ferricytochrome b1[c0],CO2[c0],H+[c0],Ferrocytochrome b1[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn02254	Formate:ferricytochrome-b1 oxidoreductase	TRUE	-1000	1000	1.2.2.1
rxn08465	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn08465	"cpd00047[e0],cpd00067[c0],cpd15560[c0],cpd00011[c0],cpd00067[e0],cpd15561[c0]"	"Formate[e0],H+[c0],Ubiquinone-8[c0],CO2[c0],H+[e0],Ubiquinol-8[c0]"	"-1,-2,-1,1,1,1"	"2,1,1,1,2,1"	rxn08465	formate dehydrogenase (quinone-8) (periplasm)	FALSE	0	1000	1.2.2.1
rxn08466	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn08466	"cpd00047[e0],cpd00067[c0],cpd15500[c0],cpd00011[c0],cpd00067[e0],cpd15499[c0]"	"Formate[e0],H+[c0],Menaquinone 8[c0],CO2[c0],H+[e0],Menaquinol 8[c0]"	"-1,-2,-1,1,1,1"	"2,1,1,1,2,1"	rxn08466	Formate Dehydrogenase (menaquinone-8) (periplasm)	FALSE	0	1000	1.2.2.1
rxn10114	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn10114	"cpd00047[c0],cpd00067[c0],cpd15560[c0],cpd00011[c0],cpd00067[e0],cpd15561[c0]"	"Formate[c0],H+[c0],Ubiquinone-8[c0],CO2[c0],H+[e0],Ubiquinol-8[c0]"	"-1,-3,-1,1,2,1"	"1,1,1,1,2,1"	rxn10114	formate dehydrogenase (quinone-8: 2 protons)	FALSE	0	1000	1.2.2.1
rxn10115	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn10115	"cpd00047[c0],cpd00067[c0],cpd15500[c0],cpd00011[c0],cpd00067[e0],cpd15499[c0]"	"Formate[c0],H+[c0],Menaquinone 8[c0],CO2[c0],H+[e0],Menaquinol 8[c0]"	"-1,-3,-1,1,2,1"	"1,1,1,1,2,1"	rxn10115	Formate Dehydrogenase (menaquinone-8: 2 protons)	FALSE	0	1000	1.2.2.1
rxn11978	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn11978	"cpd00047[c0],cpd00733[c0],cpd00011[c0],cpd00067[c0],cpd00734[c0]"	"Formate[c0],Ferricytochrome b1[c0],CO2[c0],H+[c0],Ferrocytochrome b1[c0]"	"-1,-2,1,1,2"	"1,1,1,1,1"	rxn11978	Formate:ferricytochrome-b1 oxidoreductase	FALSE	0	1000	1.2.2.1
rxn13639	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn13639	"cpd00047[e0],cpd00067[e0],cpd15560[c0],cpd00011[c0],cpd15561[c0]"	"Formate[e0],H+[e0],Ubiquinone-8[c0],CO2[c0],Ubiquinol-8[c0]"	"-1,-1,-1,1,1"	"2,2,1,1,1"	rxn13639	formate dehydrogenase (quinone-8) (periplasm)	FALSE	0	1000	1.2.2.1
rxn13640	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn13640	"cpd00047[e0],cpd00067[e0],cpd15500[c0],cpd00011[c0],cpd15499[c0]"	"Formate[e0],H+[e0],Menaquinone 8[c0],CO2[c0],Menaquinol 8[c0]"	"-1,-1,-1,1,1"	"2,2,1,1,1"	rxn13640	Formate Dehydrogenase (menaquinone-8) (periplasm)	FALSE	0	1000	1.2.2.1
rxn13700	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn13700	"cpd00047[c0],cpd00067[e0],cpd17027[e0],cpd00011[c0],cpd00067[c0],cpd17026[e0]"	"Formate[c0],H+[e0],methylmenaquinone 7[e0],CO2[c0],H+[c0],methymenaquinol 7[e0]"	"-1,-2,-1,1,1,1"	"1,2,2,1,1,2"	rxn13700	F or mate Dehydrogenase (methylmenaquinone-7: 1 protons)	FALSE	0	1000	1.2.2.1
rxn13701	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn13701	"cpd00047[c0],cpd00067[e0],cpd11606[e0],cpd00011[c0],cpd00067[c0],cpd11451[e0]"	"Formate[c0],H+[e0],Menaquinone 7[e0],CO2[c0],H+[c0],mql7[e0]"	"-1,-2,-1,1,1,1"	"1,2,2,1,1,2"	rxn13701	F or mate Dehydrogenase (menaquinone-7: 1 protons)	FALSE	0	1000	1.2.2.1
rxn19716	NA	R03146 Formate:ferricytochrome-b1 oxidoreductase	rxn19716	"cpd00047[c0],cpd27028[c0],cpd00011[c0],cpd27030[c0]"	"Formate[c0],FERRICYTOCHROME-B1[c0],CO2[c0],FERROCYTOCHROME-B1[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn19716	formate dehydrogenase (cytochrome)	FALSE	0	1000	1.2.2.1
rxn06492	NA	"R03814 linoleoyl-CoA,ferrocytochrome b5:oxygen oxidoreductase (6,7 cis-dehydrogenating)"	rxn06492	"cpd00007[c0],cpd01398[c0],cpd11610[c0],cpd00001[c0],cpd01942[c0],cpd11609[c0]"	"O2[c0],Linoleoyl-CoA[c0],AH2[c0],H2O[c0],gamma-Linolenoyl-CoA[c0],A[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn06492	"Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase"	FALSE	0	1000	1.14.19.3
rxn07179	NA	"R03814 linoleoyl-CoA,ferrocytochrome b5:oxygen oxidoreductase (6,7 cis-dehydrogenating)"	rxn07179	"cpd00007[c0],cpd01122[c0],cpd11610[c0],cpd00001[c0],cpd03849[c0],cpd11609[c0]"	"O2[c0],Linoleate[c0],AH2[c0],H2O[c0],Gamolenic acid[c0],A[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn07179	"Linoleoyl-CoA,hydrogen-donor:oxygen oxidoreductase"	FALSE	0	1000	1.14.19.3
rxn07723	NA	"R03814 linoleoyl-CoA,ferrocytochrome b5:oxygen oxidoreductase (6,7 cis-dehydrogenating)"	rxn07723	"cpd00007[c0],cpd11610[c0],cpd14883[c0],cpd00001[c0],cpd11609[c0],cpd14884[c0]"	"O2[c0],AH2[c0],alpha-Linolenoyl-CoA[c0],H2O[c0],A[c0],Stearidonoyl-CoA[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn07723	R07933	FALSE	0	1000	1.14.19.3
rxn17121	NA	"R03814 linoleoyl-CoA,ferrocytochrome b5:oxygen oxidoreductase (6,7 cis-dehydrogenating)"	rxn17121	"cpd00007[c0],cpd01398[c0],cpd26978[c0],cpd00001[c0],cpd01942[c0],cpd22290[c0]"	"O2[c0],Linoleoyl-CoA[c0],Donor-H2[c0],H2O[c0],gamma-Linolenoyl-CoA[c0],Acceptor[c0]"	"-1,-1,-1,2,1,1"	"1,1,1,1,1,1"	rxn17121	delta6-fatty acyl-CoA desaturase	TRUE	-1000	1000	1.14.19.3
