# gapseq version: 1.2 c1e35b7c
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-6307|	L-tryptophan degradation X (mammalian, via tryptamine)	false	75	0	3	2	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN RXN-10715 RXN-1401 
|PWY-6308|	L-cysteine biosynthesis II (tRNA-dependent)	false	33	0	0	0	RXN-16637 
|PWY-6310|	aloesone biosynthesis II	false	0	6	0	0	
|PWY-6312|	barbaloin biosynthesis	false	0	5	0	0	
|PWY-6313|	serotonin degradation	false	33	0	1	1	RXN-10778 RXN-10780 
|PWY-6314|	plumbagin biosynthesis	false	0	2	0	0	
|PWY-6316|	aromatic polyketides biosynthesis	false	0	1	0	0	
|PWY-6317|	D-galactose degradation I (Leloir pathway)	false	40	0	0	0	UDPGLUCEPIM-RXN PHOSPHOGLUCMUT-RXN 
|PWY-6318|	L-phenylalanine degradation IV (mammalian, via side chain)	false	66	2	4	2	RXN-10817 RXN-10816 PHENDEHYD-RXN RXN-10814 
|PWY-6320|	phaselate biosynthesis	false	0	4	0	0	
|PWY-6321|	homotaurine degradation	true	100	0	0	0	RXN-10822 RXN-10823 
|PWY-6322|	phosphinothricin tripeptide biosynthesis	false	16	2	0	0	RXN-10836 RXN-10835 
|PWY-6323|	benzoylanthranilate biosynthesis	false	0	0	0	0	
|PWY-6324|	rebeccamycin biosynthesis	false	16	0	0	0	RXN-10845 
|PWY-6325|	echinatin biosynthesis	false	0	3	0	0	
|PWY-6326|	camptothecin biosynthesis	false	0	5	0	0	
|PWY-6327|	tetrathionate oxidation	false	0	0	0	0	
|PWY-6328|	L-lysine degradation X	true	100	0	0	0	LYSDECARBOX-RXN VAGL-RXN RXN-8182 RXN-14724 RXN0-7317 RXN0-7318 
|PWY-6330|	acetaldehyde biosynthesis II	false	0	0	0	0	
|PWY-6332|	coumestrol biosynthesis	false	16	5	0	0	RXN-11640 
|PWY-6333|	acetaldehyde biosynthesis I	false	0	0	0	0	
|PWY-6334|	L-dopa degradation I (mammalian)	false	0	3	1	0	
|PWY-6336|	protocatechuate degradation III (para-cleavage pathway)	false	50	0	0	0	4.1.1.77-RXN RXN-8527 
|PWY-6337|	dehydroscoulerine biosynthesis	false	0	0	0	0	
|PWY-6340|	5,5'-dehydrodivanillate degradation	false	50	0	0	0	RXN-10896 RXN-10894 
|PWY-6341|	guaiacylglycerol-&beta;-guaiacyl ether degradation	false	75	1	0	0	RXN-10900 RXN-10904 RXN-10901 RXN-10899 RXN-10898 
|PWY-6342|	noradrenaline and adrenaline degradation	false	53	1	4	2	RXN-10907 RXN-10917 RXN-10908 RXN-10912 RXN-10910 RXN-10913 
|PWY-6343|	ferulate degradation	false	66	0	0	0	4.1.2.41-RXN 4.2.1.101-RXN 
|PWY-6344|	L-arginine degradation XIV (oxidative Stickland reaction)	false	16	0	0	0	ORNCARBAMTRANSFER-RXN 
|PWY-6345|	K-252 biosynthesis	false	14	3	0	0	RXN-10924 
|PWY-6346|	staurosporine biosynthesis	false	37	0	0	0	RXN-10930 RXN-10924 RXN-10932 
|PWY-6348|	phosphate acquisition	true	100	0	0	0	ACID-PHOSPHATASE-RXN 
|PWY-6349|	CDP-archaeol biosynthesis	false	0	0	0	0	
|PWY-6351|	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	false	40	1	0	0	2.7.8.11-RXN 
|PWY-6352|	3-phosphoinositide biosynthesis	false	12	3	0	0	2.7.8.11-RXN 
|PWY-6361|	1D-myo-inositol hexakisphosphate biosynthesis I (from Ins(1,4,5)P3)	false	0	4	0	0	
|PWY-6362|	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	false	0	4	0	0	
|PWY-6363|	D-myo-inositol (1,4,5)-trisphosphate degradation	false	33	1	0	0	RXN-10952 
|PWY-6364|	D-myo-inositol (1,3,4)-trisphosphate biosynthesis	false	0	2	0	0	
|PWY-6365|	D-myo-inositol (3,4,5,6)-tetrakisphosphate biosynthesis	false	0	3	0	0	
|PWY-6366|	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	false	0	3	1	0	
|PWY-6367|	D-myo-inositol-5-phosphate metabolism	false	0	2	0	0	
|PWY-6368|	3-phosphoinositide degradation	false	0	6	0	0	
|PWY-6369|	inositol diphosphates biosynthesis	false	0	9	0	0	
|PWY-6370|	ascorbate recycling (cytosolic)	false	50	1	2	1	1.6.5.4-RXN 
|PWY-6372|	1D-myo-inositol hexakisphosphate biosynthesis IV (Dictyostelium)	false	0	6	0	0	
|PWY-6373|	acrylate degradation I	true	100	0	0	0	RXN-9958 3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN RXN-10986 RXN-10985 RXN-6383 
|PWY-6375|	desferrioxamine E biosynthesis	false	20	0	0	0	LYSDECARBOX-RXN 
|PWY-6376|	desferrioxamine B biosynthesis	false	20	2	0	0	LYSDECARBOX-RXN 
|PWY-6377|	&alpha;-tocopherol degradation	false	0	2	1	0	
|PWY-6378|	putrebactin biosynthesis	false	0	0	0	0	
|PWY-6379|	alcaligin biosynthesis	false	0	0	0	0	
|PWY-6381|	bisucaberin biosynthesis	false	20	0	1	0	LYSDECARBOX-RXN 
|PWY-6383|	mono-trans, poly-cis decaprenyl phosphate biosynthesis	false	40	0	1	0	GPPSYN-RXN RXN-11027 
|PWY-6386|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	true	100	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN DALADALALIG-RXN 6.3.2.7-RXN 6.3.2.10-RXN 
|PWY-6387|	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	true	100	0	2	2	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN UDP-NACMURALGLDAPAALIG-RXN UDP-NACMUR-ALA-LIG-RXN UDP-NACMURALA-GLU-LIG-RXN GLUTRACE-RXN UDP-NACMURALGLDAPLIG-RXN DALADALALIG-RXN 
|PWY-6388|	(S,S)-butanediol degradation	true	100	0	0	0	SS-BUTANEDIOL-DEHYDROGENASE-RXN 
|PWY-6389|	pyruvate fermentation to (S)-acetoin	true	100	0	1	1	ACETOLACTSYN-RXN RXN-11032 
|PWY-6390|	(S,S)-butanediol biosynthesis	true	100	0	0	0	SS-BUTANEDIOL-DEHYDROGENASE-RXN 
|PWY-6391|	meso-butanediol biosynthesis I	true	100	0	0	0	RXN-11035 
|PWY-6392|	meso-butanediol biosynthesis II	true	100	0	0	0	RXN-11034 
|PWY-6397|	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	false	5	0	0	0	UDPGLUCEPIM-RXN 
|PWY-6398|	melatonin degradation I	false	0	0	2	0	
|PWY-6399|	melatonin degradation II	false	25	3	0	0	RXN-11067 
|PWY-63|	UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)	true	100	0	0	0	UDP-ARABINOSE-4-EPIMERASE-RXN 
|PWY-6400|	melatonin degradation III	false	0	2	0	0	
|PWY-6401|	hispidol and hispidol 4'-O-&beta;-D-glucoside biosynthesis	false	0	11	0	0	
|PWY-6403|	carrageenan biosynthesis	false	0	2	0	0	
|PWY-6405|	Rapoport-Luebering glycolytic shunt	false	66	1	0	0	BISPHOSPHOGLYCERATE-MUTASE-RXN RXN-15511 
|PWY-6406|	salicylate biosynthesis I	true	100	0	1	1	ISOCHORSYN-RXN RXN-1981 
|PWY-6407|	yersiniabactin biosynthesis	true	100	0	0	0	RXN-11105 RXN-11113 
|PWY-6408|	pyochelin biosynthesis	false	18	0	0	0	RXN-11113 RXN-19466 
|PWY-6409|	pyoverdine I biosynthesis	false	30	2	0	0	R101-RXN 
|PWY-6411|	ginsenoside degradation I	false	0	2	0	0	
|PWY-6412|	ginsenoside degradation II	false	0	2	0	0	
|PWY-6413|	ginsenoside degradation III	false	0	0	0	0	
|PWY-6415|	L-ascorbate biosynthesis V (euglena, D-galacturonate pathway)	false	16	4	1	0	UDP-GLUCURONATE-4-EPIMERASE-RXN 
|PWY-6416|	quinate degradation II	false	66	0	0	0	3-DEHYDROQUINATE-DEHYDRATASE-RXN QUINATE-5-DEHYDROGENASE-RXN 
|PWY-6418|	4-hydroxycoumarin and dicoumarol biosynthesis	false	0	1	0	0	
|PWY-6419|	shikimate degradation II	false	0	0	0	0	
|PWY-641|	proanthocyanidins biosynthesis from flavanols	false	16	4	0	0	RXN-18348 
|PWY-6420|	pyrroloquinoline quinone biosynthesis	false	0	2	0	0	
|PWY-6421|	arsenate detoxification IV (mycothiol)	false	50	0	1	0	1.8.1.15-RXN 3.6.3.16-RXN 
|PWY-6422|	D-arginine degradation	false	50	0	1	0	RXN-15849 
|PWY-6423|	hemoglobin degradation	false	16	5	0	0	RXN-11200 
|PWY-6425|	rotenoid biosynthesis II	false	0	4	0	0	
|PWY-6426|	uracil degradation II (oxidative)	false	0	2	0	0	
|PWY-6427|	rot-2'-enonate biosynthesis	false	0	7	0	0	
|PWY-6430|	thymine degradation	true	100	0	0	0	RXN-11209 RXN-11211 RXN-11210 
|PWY-6431|	4-hydroxybenzoate biosynthesis IV (plants)	false	50	1	0	0	HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN 
|PWY-6432|	curcuminoid biosynthesis	false	10	8	0	0	CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN 
|PWY-6433|	hydroxylated fatty acid biosynthesis (plants)	false	0	10	0	0	
|PWY-6435|	4-hydroxybenzoate biosynthesis III (plants)	false	60	0	0	0	RXN-11244 RXN-11245 RXN-11246 
|PWY-6436|	perillyl aldehyde biosynthesis	false	0	1	0	0	
|PWY-6437|	fenchol biosynthesis I	false	0	5	0	0	
|PWY-6438|	phenylphenalenone biosynthesis	false	0	8	0	0	
|PWY-6440|	spermine and spermidine degradation II	true	100	0	0	0	RXN-6421 RXN-10747 
|PWY-6441|	spermine and spermidine degradation III	false	50	0	0	0	RXN-9015 
|PWY-6442|	spermidine hydroxycinnamic acid conjugates biosynthesis	false	0	7	0	0	
|PWY-6444|	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)	false	25	2	0	0	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN 
|PWY-6445|	fenchol biosynthesis II	false	0	3	0	0	
|PWY-6447|	trichome monoterpenes biosynthesis	false	0	7	0	0	
|PWY-6448|	hordatine biosynthesis	false	0	2	0	0	
|PWY-6449|	fenchone biosynthesis	false	0	3	0	0	
|PWY-6451|	3-carene biosynthesis	false	0	1	0	0	
|PWY-6453|	stigma estolide biosynthesis	false	0	4	0	0	
|PWY-6454|	vancomycin resistance I	true	66	0	1	1	RXN-11298 DLACTDEHYDROGNAD-RXN 
|PWY-6455|	vancomycin resistance II	true	66	0	1	1	5.1.1.18-RXN RXN-11299 
|PWY-6456|	serinol biosynthesis	false	0	1	0	0	
|PWY-6457|	cinnamoyl-CoA biosynthesis	false	50	0	0	0	RXN-2001 
|PWY-6458|	benzoyl-CoA biosynthesis	false	33	1	0	0	RXN-2006 
|PWY-6459|	peptidoglycan cross-bridge biosynthesis I (S. aureus)	false	0	0	0	0	
|PWY-6461|	peptidoglycan cross-bridge biosynthesis II (E. faecium)	false	50	0	0	0	RXN-11338 
|PWY-6462|	peptidoglycan cross-bridge biosynthesis III (Enterococcus faecalis)	false	0	0	0	0	
|PWY-6463|	peptidoglycan cross-bridge biosynthesis IV (Weissella viridescens)	false	0	1	0	0	
|PWY-6464|	polyvinyl alcohol degradation	false	0	0	0	0	
|PWY-6466|	pyridoxal 5'-phosphate biosynthesis II	true	100	0	0	0	RXN-11322 
|PWY-6473|	4-aminobutanoate degradation IV	false	50	0	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6475|	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	false	28	0	1	0	2.5.1.32-RXN RXNARA-8002 
|PWY-6476|	cytidylyl molybdenum cofactor biosynthesis	false	0	0	0	0	
|PWY-6477|	gibberellin inactivation II (methylation)	false	0	4	0	0	
|PWY-6478|	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	false	25	0	1	1	RXN-11363 
|PWY-6481|	L-dopa and L-dopachrome biosynthesis	false	0	0	0	0	
|PWY-6482|	diphthamide biosynthesis I (archaea)	false	0	0	0	0	
|PWY-6483|	ceramide degradation (generic)	false	0	1	0	0	
|PWY-6486|	D-galacturonate degradation II	false	60	0	1	0	RXN-15901 RXN-15902 25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6491|	D-galacturonate degradation III	false	0	3	1	0	
|PWY-6493|	chanoclavine I aldehyde biosynthesis	false	0	4	0	0	
|PWY-6494|	gibberellin inactivation III (epoxidation)	false	0	6	0	0	
|PWY-6495|	ergotamine biosynthesis	false	0	6	0	0	
|PWY-6497|	D-galactarate degradation II	false	33	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6498|	eumelanin biosynthesis	false	0	4	0	0	
|PWY-6499|	D-glucarate degradation II	false	33	0	1	0	25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6501|	D-glucuronate degradation II	false	50	0	1	0	RXN-15907 25-DIOXOVALERATE-DEHYDROGENASE-RXN 
|PWY-6502|	8-oxo-(d)GTP detoxification I	false	0	0	0	0	
|PWY-6504|	anthranilate degradation IV (aerobic)	false	0	0	0	0	
|PWY-6507|	4-deoxy-L-threo-hex-4-enopyranuronate degradation	false	50	0	2	1	1.1.1.127-RXN DEOXYGLUCONOKIN-RXN 
|PWY-6509|	methanol oxidation to formaldehyde III	false	0	0	0	0	
|PWY-6510|	methanol oxidation to formaldehyde II	false	0	0	0	0	
|PWY-6511|	3-methylarginine biosynthesis	false	0	1	0	0	
|PWY-6512|	hydrogen oxidation III (anaerobic, NADP)	false	0	0	0	0	
|PWY-6515|	phloridzin biosynthesis	false	0	2	0	0	
|PWY-6518|	bile acids epimerization	true	83	1	0	0	7-ALPHA-HYDROXYSTEROID-DEH-RXN 1.1.1.176-RXN RXN-11471 RXN-11472 
|PWY-6519|	8-amino-7-oxononanoate biosynthesis I	false	81	0	2	0	RXN-11482 RXN-11481 RXN-11480 RXN-11479 RXN-11478 RXN-11477 RXN-11476 RXN-11474 RXN-11484 
|PWY-6520|	nonaprenyl diphosphate biosynthesis II	true	100	0	0	0	RXN-11486 
|PWY-6523|	nitrite-dependent anaerobic methane oxidation	false	0	0	0	0	
|PWY-6524|	lychnose and isolychnose biosynthesis	false	0	0	0	0	
|PWY-6525|	stellariose and mediose biosynthesis	false	0	2	0	0	
|PWY-6526|	limonene degradation III (to perillate)	false	33	1	0	0	RXN-15824 
|PWY-6527|	stachyose degradation	false	28	0	0	0	UDPGLUCEPIM-RXN GLUC1PURIDYLTRANS-RXN 
|PWY-6529|	chlorate reduction	false	0	0	1	0	
|PWY-6530|	perchlorate reduction	false	0	0	1	0	
|PWY-6531|	mannitol cycle	false	25	0	2	0	FRUCTOKINASE-RXN 
|PWY-6532|	diphenylamine degradation	false	0	0	0	0	
|PWY-6533|	aniline degradation	false	25	0	0	0	RXN-14637 
|PWY-6534|	phenylethylamine degradation II	false	50	0	1	0	PHENDEHYD-RXN 
|PWY-6535|	4-aminobutanoate degradation I	false	50	0	0	0	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-6536|	4-aminobutanoate degradation III	false	50	0	1	0	RXN0-5293 
|PWY-6537|	4-aminobutanoate degradation II	false	50	0	0	0	SUCCSEMIALDDEHYDROG-RXN 
|PWY-6538|	caffeine degradation III (bacteria, via demethylation)	true	85	0	1	1	RXN0-901 RXN-11518 RXN-11517 RXN-11516 RXN-11513 RXN-13106 
|PWY-6539|	(Z)-phenylmethanethial S-oxide biosynthesis	false	0	2	0	0	
|PWY-6540|	costunolide biosynthesis	false	0	7	0	0	
|PWY-6543|	4-aminobenzoate biosynthesis	true	100	0	0	0	PABASYN-RXN ADCLY-RXN 
|PWY-6545|	pyrimidine deoxyribonucleotides de novo biosynthesis III	true	88	0	1	1	RXN-8850 DTMPKI-RXN DTDPKIN-RXN DUTP-PYROP-RXN DUDPKIN-RXN UDPREDUCT-RXN DCDPKIN-RXN CDPREDUCT-RXN 
|PWY-6546|	brassinosteroids inactivation	false	0	6	0	0	
|PWY-6549|	L-glutamine biosynthesis III	false	55	0	0	0	PEPCARBOX-RXN CITSYN-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN GLUTAMINESYN-RXN ISOCITDEH-RXN 
|PWY-6550|	carbazole degradation	false	50	0	0	0	RXN-11542 RXN-19492 
|PWY-6552|	caffeine degradation I (main, plants)	false	0	3	0	0	
|PWY-6553|	caffeine degradation II	false	0	4	0	0	
|PWY-6554|	1D-myo-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	false	0	5	0	0	
|PWY-6556|	pyrimidine ribonucleosides salvage II	false	50	0	1	1	URIDINE-NUCLEOSIDASE-RXN 
|PWY-6557|	glycosaminoglycan-protein linkage region biosynthesis	false	0	3	0	0	
|PWY-6558|	heparan sulfate biosynthesis (late stages)	false	0	6	0	0	
|PWY-6559|	spermidine biosynthesis II	false	25	0	2	1	RXN-11564 
|PWY-6562|	norspermidine biosynthesis	false	33	0	4	2	4.1.1.86-RXN R101-RXN 
|PWY-6566|	chondroitin biosynthesis	false	0	2	0	0	
|PWY-6567|	chondroitin sulfate biosynthesis (late stages)	false	0	3	0	0	
|PWY-6568|	dermatan sulfate biosynthesis (late stages)	false	0	2	0	0	
|PWY-6572|	chondroitin sulfate degradation I (bacterial)	false	12	1	0	0	
|PWY-6573|	chondroitin sulfate degradation (metazoa)	false	0	1	0	0	
|PWY-6574|	achromobactin biosynthesis	false	0	3	4	0	
|PWY-6575|	juvenile hormone III biosynthesis I	false	0	3	0	0	
|PWY-6576|	dermatan sulfate degradation (metazoa)	false	0	1	0	0	
|PWY-6577|	farnesylcysteine salvage pathway	false	0	3	0	0	
|PWY-6578|	8-amino-7-oxononanoate biosynthesis III	false	50	0	1	0	7KAPSYN-RXN 
|PWY-6580|	phosphatidylinositol biosynthesis I (bacteria)	false	0	0	0	0	
|PWY-6581|	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis	false	0	0	1	0	
|PWY-6583|	pyruvate fermentation to butanol I	false	62	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN RXN-161 RXN-11662 RXN-11667 RXN-16834 
|PWY-6585|	2-methylketone biosynthesis	false	0	6	0	0	
|PWY-6587|	pyruvate fermentation to ethanol III	false	0	0	0	0	
|PWY-6588|	pyruvate fermentation to acetone	false	20	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-6591|	manganese oxidation I	false	0	0	0	0	
|PWY-6592|	manganese oxidation II	false	0	0	0	0	
|PWY-6593|	sulfoacetate degradation	false	50	0	1	0	RXN-11673 
|PWY-6596|	adenosine nucleotides degradation I	true	87	0	0	0	IMP-DEHYDROG-RXN XMPXAN-RXN RXN-7607 INOSINE-NUCLEOSIDASE-RXN RXN0-363 RXN0-901 RXN-7682 
|PWY-6598|	sciadonate biosynthesis	false	0	3	0	0	
|PWY-6599|	guanine and guanosine salvage II	false	50	1	0	0	GUANPRIBOSYLTRAN-RXN 
|PWY-6602|	naringenin C-glucosylation	false	0	4	0	0	
|PWY-6603|	dicranin biosynthesis	false	0	4	0	0	
|PWY-6605|	adenine and adenosine salvage II	false	50	0	0	0	ADENOSINE-NUCLEOSIDASE-RXN 
|PWY-6606|	guanosine nucleotides degradation II	true	100	1	0	0	GUANINE-DEAMINASE-RXN RXN-7609 RXN0-901 
|PWY-6607|	guanosine nucleotides degradation I	true	100	1	0	0	RXN0-363 RXN-7609 RXN0-901 
|PWY-6608|	guanosine nucleotides degradation III	true	100	0	0	0	GUANINE-DEAMINASE-RXN RXN-7609 RXN0-901 RXN0-5199 
|PWY-6609|	adenine and adenosine salvage III	true	100	0	2	2	INOPHOSPHOR-RXN ADENPHOSPHOR-RXN ADENODEAMIN-RXN HYPOXANPRIBOSYLTRAN-RXN 
|PWY-6610|	adenine salvage	true	66	0	1	1	HYPOXANPRIBOSYLTRAN-RXN ADENINE-DEAMINASE-RXN 
|PWY-6611|	adenine and adenosine salvage V	false	66	0	2	1	ADENPHOSPHOR-RXN ADENODEAMIN-RXN 
|PWY-6613|	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	false	50	0	0	0	METHENYLTHFCYCLOHYDRO-RXN 
|PWY-6614|	tetrahydrofolate biosynthesis	false	66	0	0	0	DIHYDROFOLATESYNTH-RXN DIHYDROFOLATEREDUCT-RXN 
|PWY66-161|	ethanol degradation III	false	66	0	1	0	RXN66-3 ACETATE--COA-LIGASE-RXN 
|PWY66-162|	ethanol degradation IV	false	66	0	1	0	RXN66-3 ACETATE--COA-LIGASE-RXN 
|PWY-6616|	sulfolactate degradation I	false	33	0	2	1	RXN-11689 
|PWY-6617|	adenosine nucleotides degradation III	false	0	0	0	0	
|PWY-6618|	guanine and guanosine salvage III	false	0	0	0	0	
|PWY-6619|	adenine and adenosine salvage VI	false	0	0	0	0	
|PWY66-201|	nicotine degradation IV	false	12	9	0	0	RXN66-81 RXN-13089 
|PWY-6620|	guanine and guanosine salvage	true	100	0	0	0	GUANPRIBOSYLTRAN-RXN RXN0-5199 
|PWY66-21|	ethanol degradation II	false	66	0	1	0	RXN66-3 ACETATE--COA-LIGASE-RXN 
|PWY66-221|	nicotine degradation V	false	0	11	0	0	
|PWY-6622|	heptadecane biosynthesis	false	33	0	0	0	RXN-13268 
|PWY-6623|	salicylate glucosides biosynthesis II	false	0	1	0	0	
|PWY66-241|	bupropion degradation	false	0	4	0	0	
|PWY-6624|	salicylate glucosides biosynthesis III	false	0	1	0	0	
|PWY-6626|	cytidine-5'-diphosphate-glycerol biosynthesis	false	0	0	2	0	
|PWY-6627|	salinosporamide A biosynthesis	false	71	4	0	0	RXN-11715 RXN-11712 RXN-11717 RXN-11718 RXN-11719 CHORISMATEMUT-RXN 
|PWY66-301|	catecholamine biosynthesis	false	50	1	0	0	RXN66-221 
|PWY-6631|	tricetin methylation	false	0	2	0	0	
|PWY-6633|	caffeine degradation V (bacteria, via trimethylurate)	false	16	4	0	0	RXN-11523 
|PWY-6634|	3-sulfopropanediol degradation	false	66	0	0	0	RXN-11728 RXN-11727 
|PWY66-366|	flavin salvage	true	100	0	0	0	FADSYN-RXN RIBOFLAVINKIN-RXN 
|PWY66-367|	ketogenesis	false	60	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN 3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN 
|PWY66-368|	ketolysis	false	66	0	0	0	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN ACETYL-COA-ACETYLTRANSFER-RXN 
|PWY-6636|	salicylate degradation III	false	0	0	0	0	
|PWY66-373|	sucrose degradation V (sucrose &alpha;-glucosidase)	false	40	0	0	0	KETOHEXOKINASE-RXN TRIOSEPISOMERIZATION-RXN 
|PWY66-374|	C20 prostanoid biosynthesis	false	0	4	0	0	
|PWY66-375|	leukotriene biosynthesis	false	16	0	0	0	RXN66-336 
|PWY66-377|	pregnenolone biosynthesis	false	0	0	0	0	
|PWY66-378|	androgen biosynthesis	false	16	2	0	0	RXN66-343 
|PWY-6637|	sulfolactate degradation II	true	100	0	0	0	R231-RXN RXN-2364 PHOSACETYLTRANS-RXN RXN-11738 
|PWY66-380|	estradiol biosynthesis I (via estrone)	false	25	3	0	0	ESTRADIOL-17-BETA-DEHYDROGENASE-RXN 
|PWY66-381|	glucocorticoid biosynthesis	false	0	4	0	0	
|PWY66-382|	mineralocorticoid biosynthesis	false	0	5	0	0	
|PWY66-385|	dTMP de novo biosynthesis (mitochondrial)	false	66	0	0	0	DIHYDROFOLATEREDUCT-RXN GLYOHMETRANS-RXN 
|PWY66-387|	3-methyl-branched fatty acid &alpha;-oxidation	false	50	3	0	0	RXN66-469 RXN66-472 RXN66-483 
|PWY66-388|	ceramide degradation by &alpha;-oxidation	false	28	3	0	0	RXN66-476 RXN66-477 
|PWY66-389|	phytol degradation	true	75	0	1	1	RXN66-479 RXN66-480 RXN66-482 
|PWY-6638|	sulfolactate degradation III	false	66	0	0	0	RXN-11738 RXN-11737 
|PWY66-391|	fatty acid &beta;-oxidation VI (mammalian peroxisome)	true	85	1	1	1	ACYLCOASYN-RXN ENOYL-COA-HYDRAT-RXN OHACYL-COA-DEHYDROG-RXN KETOACYLCOATHIOL-RXN RXN-11026 
|PWY66-392|	lipoxin biosynthesis	false	0	3	0	0	
|PWY66-393|	15-epi-lipoxin biosynthesis	false	0	3	0	0	
|PWY66-394|	aspirin triggered resolvin E biosynthesis	false	20	1	0	0	
|PWY66-395|	aspirin triggered resolvin D biosynthesis	false	0	5	0	0	
|PWY66-397|	resolvin D biosynthesis	false	0	5	0	0	
|PWY66-398|	TCA cycle III (animals)	true	70	0	2	2	FUMHYDR-RXN CITSYN-RXN ISOCITRATE-DEHYDROGENASE-NAD+-RXN SUCCINATE--COA-LIGASE-GDP-FORMING-RXN SUCCCOASYN-RXN MALATE-DEH-RXN 2OXOGLUTARATEDEH-RXN 
|PWY66-399|	gluconeogenesis III	false	58	0	0	0	F16BDEPHOS-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN RXN-15513 2PGADEHYDRAT-RXN TRIOSEPISOMERIZATION-RXN MALATE-DEH-RXN 
|PWY-6640|	salicylate degradation IV	false	50	0	3	2	RXN-11113 RXN-11739 
|PWY66-420|	carnosine biosynthesis	false	0	0	0	0	
|PWY66-421|	homocarnosine biosynthesis	false	0	1	0	0	
|PWY66-423|	fructose 2,6-bisphosphate biosynthesis	false	0	0	0	0	
|PWY66-425|	L-lysine degradation II (L-pipecolate pathway)	false	37	3	0	0	L-PIPECOLATE-OXIDASE-RXN 2-AMINOADIPATE-AMINOTRANSFERASE-RXN RXN-10855 
|PWY66-426|	hydrogen sulfide biosynthesis II (mammalian)	true	100	1	0	0	RXN66-562 RXN66-534 RXN-19038 LCYSDESULF-RXN HOMOCYSTEINE-DESULFHYDRASE-RXN 
|PWY66-428|	L-threonine degradation V	false	50	0	0	0	RXN-7790 
|PWY66-429|	fatty acid biosynthesis initiation (mitochondria)	false	75	0	0	0	3-OXOACYL-ACP-SYNTH-BASE-RXN ACETYL-COA-CARBOXYLTRANSFER-RXN MALONYL-COA-ACP-TRANSACYL-RXN 
|PWY-6642|	(R)-cysteate degradation	false	33	0	0	0	RXN-11737 
|PWY66-430|	tetradecanoate biosynthesis (mitochondria)	true	96	0	0	0	RXN-9515 RXN-9521 RXN-9520 4.2.1.58-RXN RXN-9526 4.2.1.59-RXN RXN-9530 RXN-9533 RXN-9534 RXN-9537 RXN-9538 3.1.2.21-RXN RXN-9648 RXN-9650 RXN-9651 RXN-9652 RXN-9653 RXN-9655 RXN-9514 RXN-9528 RXN-9524 RXN-9518 RXN-9536 RXN-9532 
|PWY-6643|	coenzyme M biosynthesis II	false	33	3	0	0	R231-RXN RXN-11737 
|PWY-6644|	fluoroacetate and fluorothreonine biosynthesis	false	50	1	1	0	RXN-11743 RXN-11746 
|PWY-6645|	labdane-type diterpenes biosynthesis	false	0	4	0	0	
|PWY-6646|	fluoroacetate degradation	false	0	0	0	0	
|PWY-6648|	rhamnolipid biosynthesis	false	0	0	0	0	
